Feature ID	Taxon	Consensus
924dfb81945aef490513ec17d0af600d	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__Elephantomyia;s__westwoodi	1.0
4c67896c070f34688e6b60cff16dce34	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Pauesia;s__	1.0
84c5cbff00bd2485aaa1e0b2a2ecd1a1	Unassigned	1.0
26823674f3647ae449131ef24869b546	k__Animalia;p__Arthropoda;c__Insecta;o__Neuroptera;f__Hemerobiidae;g__Wesmaelius;s__longifrons	1.0
c9133eba66328cfcaeb17a8ceeaa7732	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Hybomitra;s__pechumani	1.0
fc20c3ccc116fd2dab77720d008c9e89	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Amphipyra;s__pyramidoides	1.0
0486df68a2e86d97d66a2f834250d3ed	Unassigned	1.0
71d7fae845a1343810b0b71642ded0c3	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__	1.0
9bad2891cd27980d40ffeff4562e1f20	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Lycosidae;g__Pardosa;s__moesta	1.0
78cd60eefd1dd3df79a705a63bbf7cfb	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Salticidae;g__Attulus;s__floricola	1.0
5162580dfb274c31109adb30f80d5563	Unassigned	1.0
b2aa8eaf6e55d98903db732907773b6e	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Atylotus;s__thoracius	1.0
2c638ab611b19b49ec2ffac49e0b237c	Unassigned	1.0
07e1d9fd94050831d9bdbb249e8583fa	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Podabrus;s__diadema	1.0
5d3e7945a75e239e963ed35f9e47acb3	Unassigned	1.0
97caf5ae955dc4419f622d260c80ef1e	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Podabrus;s__modestus	1.0
46749ebf3521483086b9f49c2eef051d	Unassigned	1.0
b67b61007178b57de8bf7efbce42645a	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__Elephantomyia;s__westwoodi	1.0
98c9b2e34857df943fd42c81dc73c334	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Xysticus;s__britcheri	1.0
19a506d2ca6159d385c8bb9a932a094f	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Keroplatidae;g__Macrocera;s__stigma	1.0
551328a0aac16b065e438cc7943f2f80	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Tenebrionidae;g__Isomira;s__quadristriata	1.0
7239c55f58a6f9948c9c630419b78193	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Tenthredinidae;g__Pristiphora;s__mollis	1.0
9a6817d4dfeb6642891b628ed46baa57	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Xylotype;s__arcadia	1.0
f826e7ff1e1c69d333ba37d9df98336c	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Stenotrachelidae;g__Cephaloon;s__lepturoides	1.0
91d62ee227066dbd1e3162da54a9a484	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Xysticus;s__emertoni	1.0
23f999e335e3f3662bfd1d226ef05994	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Idaea;s__rotundopennata	1.0
db4727b50459c01a1596cc5cb8ab6f6d	Unassigned	1.0
55be662e3c9685c6525baca3d0d2dfaf	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Parasyrphus;s__vockerothi	1.0
317b0cde3a13374822ffef922b6407e5	Unassigned	1.0
02178309f68c93e46f74378c824b9c50	Unassigned	1.0
353c80b53e9d5d6f01b712c8b23d14ed	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Speranza;s__brunneata	1.0
04c180502f4f188cb784ba93862f1587	Unassigned	1.0
c7856a8f18d1f1c19afc68b96ec337cf	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__Limnophyes;s__	1.0
e39da7c15ca97210d34ab8007b6d0db1	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Euryopis;s__funebris	1.0
4195c87b9e5efbad9530ce49c9ced2c0	Unassigned	1.0
c2864a27903351ef122cb08e36a4d27e	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Xanthotype;s__urticaria	1.0
6adc7bb56cd6d9f06e87a76aab0f1ded	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Gnaphosidae;g__Gnaphosa;s__parvula	1.0
159b5f80a19677647b447c8d6aa6853a	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Empididae;g__;s__	1.0
7e4a059a60eace9fb87701fc6d9c3ee2	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;g__Clepsis;s__persicana	1.0
e948b363bc5618f8e3a996c1490ed430	Unassigned	1.0
a67dee232a8d7c63a2d882e7ccc23bd2	Unassigned	1.0
4893cfb6d793be3f56a22bd4aed38c51	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Dichelotarsus;s__puberulus	1.0
da1ee3496eec45d40b63f0b7d23271ca	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Ozyptila;s__distans	1.0
1eb53ef645138ee6c72f4185236110f1	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Scoparia;s__penumbralis	1.0
c5a028ea2d8f6067675dfe3ed9aa5903	Unassigned	1.0
9ab6f3090ccf4fefde11c0d3fea43376	Unassigned	1.0
cf910fa2d3b53caa193fece275d5de12	Unassigned	1.0
c723f8e61296db025c7df7ff5a44b324	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Hybomitra;s__pechumani	1.0
b5a37159f71b15dd3d2310314bed57fc	Unassigned	1.0
83703d68e0ec9438b8467eea5419e232	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;g__Psilocorsis;s__reflexella	1.0
ca5a569a380336784a82bbaefa4cfd91	Unassigned	1.0
44b75d41eec4aff8b5171e1d1a8f92d1	Unassigned	1.0
0bff7f14f1ac73012371c3fdb35ed979	Unassigned	1.0
908c265cf1b3e57c95d40e55d0fccde0	Unassigned	1.0
e220e5fec2c0343b95c6e35e8dcfdfaf	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Lycosidae;g__Piratula;s__insularis	1.0
65401f8ae9beda004f59e7482427f921	Unassigned	1.0
a02634c68c76d2330cf5626638256fa9	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Euryopis;s__funebris	1.0
5fe25dd59054ddbd052a15bf5bb680ef	Unassigned	1.0
625a3aed1e9eea46edab13ed140e85b0	Unassigned	1.0
5a92332f989a599cc22de7f05384ac54	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Robertus;s__riparius	1.0
e45693bcbbe2565fa9fe229404cd853f	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Podabrus;s__nothoides	1.0
5f5b745b6f8df393036ff6adc1c1719d	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Ulolonche;s__culea	1.0
58612d2d860487b75d2b7d1513e72e14	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Eufidonia;s__	1.0
fd007e68bed35b0ee951fabcfedb2ed7	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Dictynidae;g__Emblyna;s__sublata	1.0
ff2b79e1e95642247516e70ea5cfc616	k__Animalia;p__Arthropoda;c__Arachnida;o__;f__;g__;s__	1.0
68e66535679d96bc8460d4179231e86a	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Chionodes;s__mediofuscella	1.0
63f8c3d3e9b6a1fee1391fd3cf5fdab0	k__Animalia;p__Arthropoda;c__Arachnida;o__;f__;g__;s__	1.0
aaf7e30fb0693a5226a094151587c37d	Unassigned	1.0
a9a5f84467926548dd17cccdefa9cb97	Unassigned	1.0
793b0634f56c16a8381e6d09c8e693d4	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__Aedes;s__	1.0
7eda2073a66894165c184613221ef391	Unassigned	1.0
c319dba8ec67bd0ec0fc878472e277e5	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Hybomitra;s__zonalis	1.0
e0d7a6671722cc8d5fd59accd6e25fe9	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;g__Clepsis;s__persicana	1.0
aa68cee92a3289765fb9a98fa169ff76	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Xestia;s__smithii	1.0
811a3a56fb9536ec4b4916462de294e1	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Empididae;g__;s__	1.0
a255fe3eac4441d42d0fb32aaf3c0bbd	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Tingidae;g__Acalypta;s__elegans	1.0
d09219664048635b4f42e04f6b6f0707	Unassigned	1.0
85ce88d3c0207a45c22bf1b23e45df35	Unassigned	1.0
c0d798f78ebee8d1a343c12aa3a26bfe	Unassigned	1.0
77855979158608dc5ec9604ef1ed40d2	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__Aedes;s__canadensis	1.0
92459f0c70e25918b1be4f7c5ea5db71	Unassigned	1.0
d4bb8fa77c2a70c2bff1dc4dff4060fb	Unassigned	1.0
db2ff23ddf67b1c2333fe48292597cdd	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;g__Aphelia;s__alleniana	1.0
dfed70bdc4f6ac65da0bd9902d2eb9c1	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;g__Pseudexentera;s__maracana	1.0
f18581ebf9b7e40c3ca714e7cface1e0	Unassigned	1.0
cef7e3b3b32a1aa2e5955907d7ded49a	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Aphididae;g__Pachypappa;s__rosettei	1.0
55c0d082efe967c9240dd86ecc303b16	Unassigned	1.0
babf33441faa937989a237c373baadc7	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Philodromus;s__peninsulanus	1.0
4850a2592322f2aef65ed577a12ae78a	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__	1.0
24023ba7f112422bd3b94d2643f73b20	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Lycosidae;g__Pardosa;s__moesta	1.0
913ff2e3ed95e40b08ed876f6923c87d	Unassigned	1.0
785a20f93b9a43985e7e31588ac84535	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Hybomitra;s__zonalis	1.0
ced69170354f8591e519a631d7c4b76e	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__	1.0
d234175d9aef2177f9265d28a101776e	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Xestia;s__dilucida	1.0
74658a5c351f910264ccd972fad23752	Unassigned	1.0
0f317d7b2abd7471f6439babea542903	Unassigned	1.0
7f88798b76e61885bc2596d806ef5b9f	Unassigned	1.0
37c62c981dded76db63176a64e452569	Unassigned	1.0
18b90dcb400e6b2ee0c17a9c166936c8	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Catocala;s__alabamae	1.0
f540b5567cbcd9abd2253d608827dead	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Orthosia;s__revicta	1.0
87baeee0fec37ad737b46be58bd8e641	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__;g__;s__	1.0
fa42aa28cf0318ce1bfa7c24396140f4	Unassigned	1.0
333cb15830ba2bc563ea2d8c53ee250b	Unassigned	1.0
275c3c116677ef2487ef858470605e24	k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__Dasydemellidae;g__Teliapsocus;s__	1.0
7f8e87b24e34eed8dfbeb6762a4855a2	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__	1.0
6cc5bb429366f411fdc6a8386a710774	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Elaphria;s__versicolor	1.0
94622b81e154c2eeafce30621377b5b9	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Elaphria;s__alapallida	1.0
13d11e3c6a28d735090737ef8c8e884a	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Protoboarmia;s__porcelaria	1.0
aefc2822ec63c8ce4ac7b8f03028a304	Unassigned	1.0
89b723c805e76f7e429bc3c6bcea1e66	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Herpetogramma;s__aquilonalis	1.0
3f74cbe78cbe99572c7f09aa523f710c	Unassigned	1.0
812c0e7468965291f48f5f56f267344e	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Scopula;s__limboundata	1.0
fb7e6e79e8f0b9fccbf8a79573b82c59	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Neottiura;s__bimaculata	1.0
9bf1c8d5f6aa0c311e0e11b1e2e0a82a	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Linyphiidae;g__Pityohyphantes;s__alticeps	1.0
9e18c69bf8594e1c4087ef76eb7b8174	Unassigned	1.0
a965feb8638140a4657de8fb6cd0dcd6	Unassigned	1.0
52ed46ba6b0164c54b5823cfd6fbf628	Unassigned	1.0
e45ed54d5a793ddbff388a5980f17e64	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__	1.0
380e4850f167aa923b1015dd215640c8	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Rhagionidae;g__Rhagio;s__mystaceus	1.0
33a0cd4b3dc18737a4d2334e0151e053	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Hesperiidae;g__Polites;s__mystic	1.0
834d6638db04176fc59c19c78dc4748c	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Linyphiidae;g__Pityohyphantes;s__subarcticus	1.0
95bd343b1fa5d7cfdd4708591fb874bb	k__Animalia;p__Arthropoda;c__Insecta;o__Megaloptera;f__Sialidae;g__Sialis;s__joppa	1.0
0d5987c8c38271ec8e45b0459fb36174	Unassigned	1.0
793b55dc2017ce23758b797a5453525f	Unassigned	1.0
7fc6ed467a0663f0512cfa3220c40e9b	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Xysticus;s__britcheri	1.0
d7d2a85a27f1d48750c8c22898ed3a54	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Rhagonycha;s__hirticula	1.0
2837436128fed8b81675e0c41e2b15ce	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Dictynidae;g__Emblyna;s__phylax	1.0
3e6d3bfa1c05fe2c4d0aa54623f07898	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Xysticus;s__emertoni	1.0
348bc96f189ae7d1977d2c2aa4f52ced	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Syrphus;s__torvus	1.0
07fde19d32a80d761701f6fbfcaa5cea	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__Aedes;s__	1.0
1be60ceceeae38358eb4fc1792ac862e	Unassigned	1.0
cfb687c442c6b9c3b3efb9f798a33c8b	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Aphididae;g__Mindarus;s__obliquus	1.0
2113509773454a928ed3559a65dcf501	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__;s__	1.0
1843225fc8a4c2184e88241aa6672763	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Pipiza;s__quadrimaculata	1.0
521a76c40d347faec94dcde73450b55e	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Simuliidae;g__Simulium;s__	1.0
b1aee69bdfd9e3c2f6bdda2e6a4cd7f1	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae;g__Hyposoter;s__inquinatus	1.0
e54b71fcd7e58257ddce94bf0b5bfa90	Unassigned	1.0
3742f8da83a107a6705d1335a12b8c7b	Unassigned	1.0
9efb2df30f260798b0574161b1369d1a	Unassigned	1.0
de7c48ca0af6019743bf55e9acb2e685	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Elateridae;g__Ampedus;s__mixtus	1.0
9a4b77f93afaa69409d2a97dcb6f2c50	Unassigned	1.0
f033a859e9849984c83512678f18d003	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;g__Anageshna;s__primordialis	1.0
72d776eab59b00dae9fcf8a72e8db513	Unassigned	1.0
4019c7647ba4b790fc8658b9c2ffd530	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae;g__Netelia;s__	1.0
8ebaf2891035f75d110e07ae199df454	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Tenthredinidae;g__Monsoma;s__inferentium	1.0
57d25d2db69c3589b85118f26c443ece	Unassigned	1.0
375dc22089edb8f7bf05dabcc6cbd962	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Dictynidae;g__Emblyna;s__manitoba	1.0
0fdc917a9880c8da2eda02dfa0a3d0b7	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Lapposyrphus;s__	1.0
2824dafc9235871326e5ea243716fe4d	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Tetragnathidae;g__Tetragnatha;s__shoshone	1.0
419acf063e0c7cfaf859a20efab52319	Unassigned	1.0
de11f8bac32c21672e0c069d9455fd00	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Linyphiidae;g__Kaestneria;s__rufula	1.0
10d5c0e0b1d40238674be5c8b0336ed5	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Platycheirus;s__rosarum	1.0
6be692e5d1e813cbed4f5c50fd07ad19	Unassigned	1.0
d5a9a756403b7c647876f5a85307c86d	k__Animalia;p__Arthropoda;c__Insecta;o__Trichoptera;f__Limnephilidae;g__Limnephilus;s__moestus	1.0
63f48ec591d287cd249c33bf9dbec3f1	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Cybaeidae;g__Cryphoeca;s__montana	1.0
fc722e9048b164fb02fc32632b55cf2d	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Deltote;s__bellicula	1.0
3d73d32242f901d44c1a9c3c3c13784b	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Lycosidae;g__Piratula;s__cantralli	1.0
78bb9356be0c3d0c781529ee0cb76b2e	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Coenophila;s__opacifrons	1.0
e6ccb3c731a12908775b5973609675a1	Unassigned	1.0
998b94b967eacc6f6d88916164259571	Unassigned	1.0
6893712b7dbdf3ca005808f387a68d74	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Chalcosyrphus;s__inarmatus	1.0
ad2429e66dc8e1b6d3bd5aebda6b74c6	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Lycosidae;g__Piratula;s__cantralli	1.0
a670b5651dd943c1dab5db1693b450b5	Unassigned	1.0
a394e0285c3513777f9a0178c92c1ef4	Unassigned	1.0
3d2f2438922ceb404b799ed39f461f0a	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Tibellus;s__maritimus	1.0
0bf43d12c3d0303eaa0d58af8a3ffbf9	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__;g__;s__	1.0
24cc9453a4608417510a86ba3b9a08c0	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Simuliidae;g__Simulium;s__	1.0
d94dd89d8bc9a14211f1604b6765d35e	k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Acrididae;g__Melanoplus;s__	1.0
97a175aa2fa6c29a017a61956f920e31	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Macrochilo;s__absorptalis	1.0
2402b10f3bf157505d562d4650a5f59c	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__;g__;s__	1.0
97b48dda17fc9d1e5efc9abee656adf8	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Lygaeidae;g__Kleidocerys;s__resedae	1.0
65a18ce8733e614badd15b106b77af51	Unassigned	1.0
8f0928be01a0dd42eab53c951f71d158	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Empididae;g__;s__	1.0
7954d4b62b43051d0f25ca1df21f7480	Unassigned	1.0
d1e52a6df46e8471b2b6e8cbc170eea2	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;g__Acleris;s__curvalana	1.0
da04d92ed138c53c393bad936f9457b4	Unassigned	1.0
1add8759b550aec0bfa78c8f93e6b314	Unassigned	1.0
a492242a27efc186f67050b7fdefefcc	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Xysticus;s__emertoni	1.0
baed768d695c431b255e7cad2fb99fe7	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scirtidae;g__Contacyphon;s__obscurus	1.0
7033361e3a59b730da399b2543ac102b	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Tibellus;s__maritimus	1.0
3c62e0b79531f8882a2fd579c76a775a	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Dipoena;s__nigra	1.0
351753f8c92e93f259b62f65f55e542c	k__Animalia;p__Arthropoda;c__Arachnida;o__Trombidiformes;f__Tydeidae;g__;s__	1.0
1b116db80d5a85e33b5613d45db6f0d8	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tachinidae;g__Cyrtophloeba;s__coquilletti	1.0
0736ff7d68d026177d2b07471547ca6e	Unassigned	1.0
fcdab8e4e13c7758bec00f1c59e4a7e8	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae;g__;s__	1.0
9d6de0a01ad4e19bfa0dcec6b3ef4ec9	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Lapposyrphus;s__	1.0
79f2d4dc581aa7d1dc20a151f9a4e872	Unassigned	1.0
763dd2354ce127b6282171665dde10e6	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae;g__Enicospilus;s__	1.0
642470ea19b23b9077b29f60c6a3ba30	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Aroga;s__argutiola	1.0
9a39c012ea3044b8c9169b79a935ae33	Unassigned	1.0
a2f1012cd6da822e1ff3bb918ff721f2	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Rhagionidae;g__Rhagio;s__mystaceus	1.0
e6d9e5b69c0de712072a319178d64c2d	Unassigned	1.0
f790f587e62610430aa9ce12e96ce976	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Adelgidae;g__Pineus;s__	1.0
6c799f0daacb10d8c22d865b0bc5451b	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae;g__Syrphus;s__torvus	1.0
3a49ddfaaa781eba09fe442e45e2686e	Unassigned	1.0
088a26f55b34fad4f99a9fa851493600	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Sideridis;s__congermana	1.0
aeb6e2381607e221e6ac87f816d205ff	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Culicidae;g__Aedes;s__	1.0
defce0de8bc8be774d3ca91939e97613	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Tenthredinidae;g__Strongylogaster;s__multicincta	1.0
99c316b22e72a34999f5eb114ae39fae	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;g__Eusphalerum;s__orientale	1.0
12a4ac38896287880b5c0ddd2ea05933	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;g__Anopina;s__ednana	1.0
0a48026626a7ce876b0978bd63a105ff	Unassigned	1.0
e20ddda9c4cb2d99f048a24d07cb76ac	Unassigned	1.0
b9384efba415718f49690fb7509a6678	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Empididae;g__;s__	1.0
67a94176a31ba2fe53b8c31569f513af	Unassigned	1.0
2a7743e2f0bfbd077f613266fa80bd13	Unassigned	1.0
88fc7e39c4c1d043e43330b93ce4bd7b	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Myrmica;s__lobifrons	1.0
2452b6d56490419939ffaac1aea07d74	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__;g__;s__	1.0
e4163f0321de0e6d5472f6eef06644b0	Unassigned	1.0
2bd6011d8e40363dbbc40fe0a2399558	Unassigned	1.0
64c5fa0124f027e1df6664ed004176aa	Unassigned	1.0
ae0fe96c06b77d3d2f1e338c46914ca9	Unassigned	1.0
f216d93a43e54c17946b59a3a657ad25	Unassigned	1.0
41fcf207ba069602242d3afb062a2f4c	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Eupsilia;s__tristigmata	1.0
50e09cffa941b5b3d26d40a77afc6140	Unassigned	1.0
259cea9050f31623395b25fb4e567ff7	k__Animalia;p__Arthropoda;c__Insecta;o__Plecoptera;f__Leuctridae;g__Leuctra;s__duplicata	1.0
d63513bc20b8a26561c0eadb4f4255c4	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Acronicta;s__oblinita	1.0
df9deb48b5d53af165dbbda8f45cb49a	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Xysticus;s__emertoni	1.0
1c498ea7849e9ee8636874b05d207e4a	Unassigned	1.0
c0865cfb6ac4279e2f885eab57cc11c6	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;g__;s__	1.0
57f7dbf3891b259d5f1365c6ac8b075c	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;g__Cerastis;s__salicarum	1.0
3d2596a767bd953b071fa858f41db803	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__	1.0
498a13f5db66514de43a23644311bc06	Unassigned	1.0
8baf64bbab77f2a468fc211754d9b964	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Mimetidae;g__Ero;s__canionis	1.0
b0e81d466e3dd70e1f506a6f28961aa4	Unassigned	1.0
