Feature ID	Taxon	Confidence
3421a89fa1f0004be83d376c9d577cf3	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Chrysomelidae;g__Plateumaris;s__rufa	0.999501897332878
dfbf64c13b94483b3a7c796ae604a9c5	k__Animalia;p__Arthropoda	0.9999999999999934
a5c74ea1fcd333ec18e8c3cc05a4a9c5	k__Animalia;p__Arthropoda;c__Arachnida	0.7678000899012065
053dd8c96e72c5211e213ff3d37a2aff	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9773690868231806
078bd87b46396d7097b6f3496716fc65	k__Animalia;p__Arthropoda	0.9999999999999762
e8d515d8786d2e4afd4372fa7b62dde2	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Philodromus;s__aureolus	0.9422020071155067
79eecd37bf2c12aad0bb6a78a23e7c65	k__Animalia;p__Arthropoda	0.9999999999999849
b0e81d466e3dd70e1f506a6f28961aa4	k__Animalia;p__Arthropoda	0.999999999999987
498a13f5db66514de43a23644311bc06	k__Animalia;p__Arthropoda	0.9999999999999807
50e09cffa941b5b3d26d40a77afc6140	k__Animalia;p__Arthropoda	0.9999999999999934
83fd0d2c2e705b6eb05767a79494d3ff	k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Acrididae;g__Chorthippus;s__montanus	0.9993074168326084
f7427b26669e90825bcd78c26ceb8cc4	k__Animalia;p__Arthropoda;c__Insecta	0.7208183689691865
da999932315c56be38a95ae237f76b4c	k__Animalia;p__Arthropoda;c__Insecta	0.7879122330666855
dac216013ca5910c344c729ced52d7ec	k__Animalia;p__Arthropoda	0.9999999999999772
cd563f83aec3edcc1226a73daf649700	k__Animalia;p__Arthropoda	0.9999999999999906
5be8cfc33f71a771883d48a5b4b9bac9	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.7561290031976625
acfd695110da7a108dfa2bae6053430b	k__Animalia;p__Arthropoda;c__Arachnida	0.8086189005563659
ea8841b1b319a5e4833929ce7fd0b823	k__Animalia;p__Arthropoda	0.9999999999999797
f7f5895a9b058eff2b5f198b06331b83	k__Animalia;p__Arthropoda	0.9999999999999817
18b02cd600f86613c3804f6bde581e99	k__Animalia;p__Arthropoda;c__Insecta	0.8512562103399531
b167ae94c3c4aeeaf1e07159078bdb21	k__Animalia;p__Arthropoda	0.999999999999978
a0e00562204e3588994f8d6db108200e	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__Scaphoideus;s__	0.9992605226709084
241393b3c8206e6359a0c9db3f5fa675	k__Animalia;p__Arthropoda;c__Insecta	0.8724417562990381
997e4384e45ab09a95cf22f8e66d14ad	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Theridiidae;g__Euryopis;s__funebris	0.9994527996344605
67473143a1f4aa1464575d3f0031c5dc	k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Acrididae;g__Chorthippus;s__montanus	0.9998356950895017
76544def2e0bb0cce5164aca8b2fea98	k__Animalia;p__Arthropoda	0.9999999999999774
d7ebfdf0214f40f5312195a9a31ac138	k__Animalia;p__Arthropoda;c__Arachnida	0.7131605558454839
1772a9e122d83f43f5507109be94ffd3	k__Animalia;p__Arthropoda;c__Collembola;o__Entomobryomorpha	0.7566997101121072
837ee03f7ef727acbb6ab499983afbf3	k__Animalia;p__Arthropoda;c__Arachnida	0.7376804572834195
2c0ae5682880f1db2887b107b64a0df7	k__Animalia;p__Arthropoda	0.999999999999979
183c325fa4d895adc2bf382285f10041	k__Animalia;p__Arthropoda	0.9999999999999777
c69967ba53369ba53526a036afcf783e	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Tibellus;s__oblongus	0.838455129932245
7ae17b65e083fa280ba3e674d8a48365	k__Animalia;p__Arthropoda;c__Insecta	0.9524593680625129
254db896b5811d1c03063d1dbb782e49	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__Pseudolimnophila;s__inornata	0.9543964861958988
da629a9721d59dc6ce24e2e3ff026f38	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__Pseudolimnophila;s__inornata	0.9851771947533745
0be7e3a7f27cb25e0ab2c7092ab13668	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__;g__;s__	0.7247119564666771
710ffffa701a08d51f48140489bf9deb	k__Animalia;p__Arthropoda	0.9999999999999744
64ac362b71556158159cada5eca14c56	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tabanidae;g__Atylotus;s__thoracius	0.97896513496459
246571204f238ff85ab9f51e5122c6b6	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.8881863954063042
64a0284381bc45f57353a16c14df6ccf	k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Acrididae;g__Chorthippus;s__montanus	0.9998087821381593
3d93798d2fc13a7c955c0c6feb11165e	k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae;g__;s__	0.9708445993182646
57b94f9f0842bf56e2ae05c5a1523742	k__Animalia;p__Arthropoda;c__Insecta	0.815361677107378
3f2ca29402a89ff8d0a30f139c964e49	k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Acrididae;g__Chorthippus;s__montanus	0.9976869605093813
fc980fbb519b67e9132f404e8578c752	k__Animalia;p__Arthropoda	0.9999999999999932
2c9b53925e31925904e8d15fd3ca40b4	k__Animalia;p__Arthropoda	0.999999999999983
6f43fcb4cb5a98d5b1df7d36d37580db	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__Bezzia;s__	0.9416426476806897
fed5f4cd8b8b04bd62d45d4e05f8cf06	k__Animalia;p__Arthropoda;c__Insecta	0.7348976775564149
52db9c3372d2be4c5f2bfaf34099fa38	k__Animalia;p__Arthropoda;c__Arachnida	0.7045105035431748
9b122f772c71b74f127f46eac864fe8a	k__Animalia;p__Arthropoda	0.9999999999999848
8eba900091428a349a1fa21ebdedf6a9	k__Animalia;p__Arthropoda	0.9999999999999822
15b2bcc6f07ada4740d9c7aa3f59d9cd	k__Animalia;p__Arthropoda	0.9999999999999958
fe156f9f8b8b24ec3102d58cf188743f	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tipulidae;g__Tipula;s__hermannia	0.9996013425367988
2e974a7e432532b56fad5aa51fe5b3a2	k__Animalia;p__Arthropoda;c__Arachnida	0.7038015204899578
0b66950321cd383fa3dafc094522cc50	k__Animalia;p__Arthropoda	0.9999999999999851
71a555c4b8c9332d8905b1b3973a582e	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__	0.7987685505095914
4a46f410513b79ebd30ed0f36a9ff644	k__Animalia;p__Arthropoda	0.9999999999999906
c28408c51748da1faf431d360573e551	k__Animalia;p__Arthropoda	0.9999999999999739
131472429514ae787208c03d189b8212	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Tibellus;s__oblongus	0.7908408076734964
